x, y
1, 0.26626323751891073
1.3586621624961202, 0.31164901664145234
2.023747876171693, 0.37065052950075644
3.79345504513606, 0.46444780635400906
8.288371676687099, 0.583963691376702
13.534667382545882, 0.6444780635400907
20.471425561217334, 0.6959152798789713
32.42017149404166, 0.7428139183055976
56.28802016703799, 0.789712556732224
94.77755280516833, 0.8260211800302572
162.0505772371414, 0.8608169440242057
281.35280411088365, 0.8880484114977307
481.05677941676936, 0.9092284417549168
874.5078799117425, 0.9304084720121029
2094.746375237226, 0.9561270801815431
4048.75158884354, 0.9712556732223904
8193.652429068887, 0.9833585476550681
10000, 0.9848714069591529
5759.69298579572, 0.9788199697428139
4941.326989267518, 0.9757942511346445
2934.634889714644, 0.9636913767019667
1406.3276723208082, 0.9440242057488654
6817.272420807918, 0.9803328290468987
