C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
1.6999999999999937e+25,1.626685147823116e+17,1.9306977288832458e+17,0.5066837828931839,cot,150554530.54181594,216092.48714987165
1.6999999999999937e+25,1.743712425549155e+17,2.0716983998953034e+17,0.5176736676119124,cot,150554530.54181594,231638.65202513392
1.6999999999999937e+25,1.8548943585022845e+17,2.222996482526191e+17,0.5304334358217327,cot,150554530.54181594,246408.3082490958
1.6999999999999937e+25,1.9722264775165696e+17,2.3853440064314166e+17,0.5324692753208594,cot,150554530.54181594,261994.96892174776
1.6999999999999937e+25,2.1054170595176637e+17,2.559547922699533e+17,0.5404909501441396,cot,150554530.54181594,279688.30322683544
1.6999999999999937e+25,2.253876438439394e+17,2.7464741148160502e+17,0.5517383179934634,cot,150554530.54181594,299409.97860750376
1.6999999999999937e+25,2.4214107360575958e+17,2.94705170255181e+17,0.5548449919754259,cot,150554530.54181594,321665.60877888143
1.6999999999999937e+25,2.5900196368139942e+17,3.1622776601683795e+17,0.5654518482682668,cot,150554530.54181594,344063.9916305443
1.7281371264373402e+25,9472180544914840.0,1e+16,0.14103747803072794,cot,151795350.23345697,12480.19854408833
1.7281371264373402e+25,1.0119370973042324e+16,1.0730309405261566e+16,0.14841970979960636,cot,151795350.23345697,13332.912974579283
1.7281371264373402e+25,1.0782491435447574e+16,1.151395399326448e+16,0.15930625299235224,cot,151795350.23345697,14206.616235430673
1.7281371264373402e+25,1.156233143884095e+16,1.2354828882567482e+16,0.16722767846041386,cot,151795350.23345697,15234.104893276915
1.7281371264373402e+25,1.2342345755396002e+16,1.3257113655901108e+16,0.17240803416372796,cot,151795350.23345697,16261.823219767697
1.7281371264373402e+25,1.3138924065996718e+16,1.422529313485372e+16,0.18137250958929044,cot,151795350.23345697,17311.365658815535
1.7281371264373402e+25,1.4157622568942682e+16,1.5264179671752366e+16,0.18791056268770412,cot,151795350.23345697,18653.565536979437
1.7281371264373402e+25,1.513496194806025e+16,1.637893706954068e+16,0.1965199335884678,cot,151795350.23345697,19941.272146720046
1.7281371264373402e+25,1.608729848984541e+16,1.7575106248547966e+16,0.21052358384640923,cot,151795350.23345697,21196.035932726
1.7281371264373402e+25,1.7223894038468762e+16,1.8858632787726556e+16,0.21990583461903482,cot,151795350.23345697,22693.57264498405
1.7281371264373402e+25,1.833705197871488e+16,2.023589647725164e+16,0.230845389914635,cot,151795350.23345697,24160.22882191452
1.7281371264373402e+25,1.972792347966959e+16,2.1713743029375264e+16,0.23589308225963446,cot,151795350.23345697,25992.790226220503
1.7281371264373402e+25,2.104248370541319e+16,2.3299518105153816e+16,0.2466635939772767,cot,151795350.23345697,27724.806686173783
1.7281371264373402e+25,2.2495964165291732e+16,2.5001103826179204e+16,0.25704730803647197,cot,151795350.23345697,29639.859364194715
1.7281371264373402e+25,2.411493722646743e+16,2.6826957952797164e+16,0.26075683128117516,cot,151795350.23345697,31772.95903910013
1.7281371264373402e+25,2.5910627211461304e+16,2.8786155923545596e+16,0.2700934058486854,cot,151795350.23345697,34138.89446759929
1.7281371264373402e+25,2.766672969230942e+16,3.0888435964774724e+16,0.27770620085241104,cot,151795350.23345697,36452.670848953894
1.7281371264373402e+25,2.946207151769663e+16,3.314424749466418e+16,0.2832224637349485,cot,151795350.23345697,38818.14755509282
1.7281371264373402e+25,3.1542351277808024e+16,3.5564803062231212e+16,0.2973323755645416,cot,151795350.23345697,41559.04805950482
1.7281371264373402e+25,3.3546175264112268e+16,3.816213407949349e+16,0.307227053147725,cot,151795350.23345697,44199.21323350049
1.7281371264373402e+25,3.619736345856146e+16,4.094915062380419e+16,0.3194238012288189,cot,151795350.23345697,47692.32180418034
1.7281371264373402e+25,3.855745650777943e+16,4.3939705607607864e+16,0.3248347769029885,cot,151795350.23345697,50801.894061286
1.7281371264373402e+25,4.145380492521778e+16,4.7148663634573896e+16,0.3331324443659109,cot,151795350.23345697,54618.016772533534
1.7281371264373402e+25,4.426253883163015e+16,5.059197488435822e+16,0.34451941697201816,cot,151795350.23345697,58318.701809450184
1.7281371264373402e+25,4.766730930014917e+16,5.428675439323859e+16,0.3506518312888089,cot,151795350.23345697,62804.7028144646
1.7281371264373402e+25,5.0850599051990744e+16,5.825136712468927e+16,0.3571603072501895,cot,151795350.23345697,66998.8889301075
1.7281371264373402e+25,5.40651272152751e+16,6.250551925273976e+16,0.3661371649508782,cot,151795350.23345697,71234.23363380297
1.7281371264373402e+25,5.802777191128307e+16,6.707035611184313e+16,0.37074732732604554,cot,151795350.23345697,76455.26931100064
1.7281371264373402e+25,6.1876603651811496e+16,7.196856730011529e+16,0.38167255030779934,cot,151795350.23345697,81526.34920193146
1.7281371264373402e+25,6.655990543227572e+16,7.72244994583627e+16,0.39607745840995306,cot,151795350.23345697,87696.89628820443
1.7281371264373402e+25,7.131496309292404e+16,8.286427728546859e+16,0.4053330939168105,cot,151795350.23345697,93961.98629700269
1.7281371264373402e+25,7.633842869412483e+16,8.89159333916466e+16,0.41554460401768234,cot,151795350.23345697,100580.72078850701
1.7281371264373402e+25,8.224070948905469e+16,9.540954763499963e+16,0.4196285464537302,cot,151795350.23345697,108357.3500276139
1.7281371264373402e+25,8.766061585301032e+16,1.0237739663395878e+17,0.42946429790880797,cot,151795350.23345697,115498.420364248
1.7281371264373402e+25,9.401111313911446e+16,1.0985411419875618e+17,0.44143122205257773,cot,151795350.23345697,123865.60325402328
1.7281371264373402e+25,1.001440955396226e+17,1.1787686347935915e+17,0.44336791088314864,cot,151795350.23345697,131946.1964883691
1.7281371264373402e+25,1.0629737095426803e+17,1.2648552168552906e+17,0.45423788444484897,cot,151795350.23345697,140053.52705571768
1.7281371264373402e+25,1.139778984193447e+17,1.3572287829716482e+17,0.46103412977841474,cot,151795350.23345697,150173.1090498489
1.7281371264373402e+25,1.2217021130176634e+17,1.4563484775012384e+17,0.46753922848715157,cot,151795350.23345697,160967.0007860873
1.7281371264373402e+25,1.3086805868654365e+17,1.56270697654699e+17,0.48358553399329995,cot,151795350.23345697,172426.9662875342
1.7281371264373402e+25,1.4099432152830797e+17,1.6768329368110032e+17,0.49212357741061274,cot,151795350.23345697,185768.95973620098
1.7281371264373402e+25,1.517674763601079e+17,1.7992936232915478e+17,0.505407303288728,cot,151795350.23345697,199963.2744042473
1.7281371264373402e+25,1.6322389842602992e+17,1.9306977288832458e+17,0.50651404402965,cot,151795350.23345697,215057.83698248488
1.7281371264373402e+25,1.7249888972702557e+17,2.0716983998953034e+17,0.5155408222860709,cot,151795350.23345697,227278.22619299887
1.7281371264373402e+25,1.854819839917733e+17,2.222996482526191e+17,0.5280467062955747,cot,151795350.23345697,244384.27620675767
1.7281371264373402e+25,1.9721088798737818e+17,2.3853440064314166e+17,0.5324675675644972,cot,151795350.23345697,259837.85100673162
1.7281371264373402e+25,2.0974426971096272e+17,2.559547922699533e+17,0.5392615625735478,cot,151795350.23345697,276351.37622909
1.7281371264373402e+25,2.2623102422213555e+17,2.7464741148160502e+17,0.5506896874921948,cot,151795350.23345697,298073.7208013271
1.7281371264373402e+25,2.4036321307085555e+17,2.94705170255181e+17,0.5527427450404118,cot,151795350.23345697,316693.7757990396
1.7281371264373402e+25,2.5904016525536224e+17,3.1622776601683795e+17,0.5647928663532963,cot,151795350.23345697,341301.84469677863
1.7567399575124083e+25,8990445626329704.0,1e+16,0.2289886350167899,cot,153046396.34273908,11748.653795409975
1.7567399575124083e+25,9615494054270856.0,1.0730309405261566e+16,0.2357378631733098,cot,153046396.34273908,12565.462871451711
1.7567399575124083e+25,1.0235530093838276e+16,1.151395399326448e+16,0.24520206086649543,cot,153046396.34273908,13375.721792124215
1.7567399575124083e+25,1.1023684164697668e+16,1.2354828882567482e+16,0.25533418628420085,cot,153046396.34273908,14405.676223843553
1.7567399575124083e+25,1.174972937912649e+16,1.3257113655901108e+16,0.26069847304120586,cot,153046396.34273908,15354.467220271701
1.7567399575124083e+25,1.2556880790784586e+16,1.422529313485372e+16,0.268477780576139,cot,153046396.34273908,16409.24724900302
1.7567399575124083e+25,1.352086924979767e+16,1.5264179671752366e+16,0.27649310835794044,cot,153046396.34273908,17668.980874947774
1.7567399575124083e+25,1.4435421165188104e+16,1.637893706954068e+16,0.2825677396838907,cot,153046396.34273908,18864.111158632917
1.7567399575124083e+25,1.5366164161321054e+16,1.7575106248547966e+16,0.2950915897294246,cot,153046396.34273908,20080.399837588287
1.7567399575124083e+25,1.6481568131541318e+16,1.8858632787726556e+16,0.30650406022159554,cot,153046396.34273908,21538.002233821622
1.7567399575124083e+25,1.7526674014622058e+16,2.023589647725164e+16,0.31740832235696725,cot,153046396.34273908,22903.739563226336
1.7567399575124083e+25,1.8840967237211716e+16,2.1713743029375264e+16,0.32467533454969755,cot,153046396.34273908,24621.24909497169
1.7567399575124083e+25,2.0188377472105492e+16,2.3299518105153816e+16,0.3316536090816906,cot,153046396.34273908,26382.03571535878
1.7567399575124083e+25,2.1560943847855412e+16,2.5001103826179204e+16,0.342838488746029,cot,153046396.34273908,28175.69621119448
1.7567399575124083e+25,2.3013502085140176e+16,2.6826957952797164e+16,0.35038304770046214,cot,153046396.34273908,30073.889532952722
1.7567399575124083e+25,2.4851553357217764e+16,2.8786155923545596e+16,0.3557737229518713,cot,153046396.34273908,32475.842556350115
1.7567399575124083e+25,2.6581793311334804e+16,3.0888435964774724e+16,0.3651955411376548,cot,153046396.34273908,34736.908475527016
1.7567399575124083e+25,2.825870059182058e+16,3.314424749466418e+16,0.37069700453779075,cot,153046396.34273908,36928.2796159888
1.7567399575124083e+25,3.022797396883053e+16,3.5564803062231212e+16,0.38017730415761647,cot,153046396.34273908,39501.7128023539
1.7567399575124083e+25,3.210820800930353e+16,3.816213407949349e+16,0.39498531277239285,cot,153046396.34273908,41958.78998339685
1.7567399575124083e+25,3.473703151294333e+16,4.094915062380419e+16,0.4038637906474878,cot,153046396.34273908,45394.118833287175
1.7567399575124083e+25,3.719015912186314e+16,4.3939705607607864e+16,0.414976758240695,cot,153046396.34273908,48599.8494712385
1.7567399575124083e+25,3.980889237139497e+16,4.7148663634573896e+16,0.4182549811436814,cot,153046396.34273908,52021.992445016636
1.7567399575124083e+25,4.272760371326584e+16,5.059197488435822e+16,0.4285297029198069,cot,153046396.34273908,55836.14476956346
1.7567399575124083e+25,4.56737057994826e+16,5.428675439323859e+16,0.4404147519015618,cot,153046396.34273908,59686.091134349634
1.7567399575124083e+25,4.896847622064639e+16,5.825136712468927e+16,0.4426911620674905,cot,153046396.34273908,63991.674931024376
1.7567399575124083e+25,5.215670753771293e+16,6.250551925273976e+16,0.45288963551204564,cot,153046396.34273908,68158.03414398705
1.7567399575124083e+25,5.554052167259835e+16,6.707035611184313e+16,0.4607359025335862,cot,153046396.34273908,72579.9796660594
1.7567399575124083e+25,5.93424447094909e+16,7.196856730011529e+16,0.4662998507644722,cot,153046396.34273908,77548.30708538437
1.7567399575124083e+25,6.4021344300638984e+16,7.72244994583627e+16,0.48001115456640353,cot,153046396.34273908,83662.66155952691
1.7567399575124083e+25,6.852158949429692e+16,8.286427728546859e+16,0.4901441828362061,cot,153046396.34273908,89543.55167023539
1.7567399575124083e+25,7.32689773032215e+16,8.89159333916466e+16,0.5031352181871004,cot,153046396.34273908,95747.4060861121
1.7567399575124083e+25,7.937901507399758e+16,9.540954763499963e+16,0.5065239434688295,cot,153046396.34273908,103731.96229492735
1.7567399575124083e+25,8.477701349653477e+16,1.0237739663395878e+17,0.5142012107640884,cot,153046396.34273908,110786.03027892436
1.7567399575124083e+25,9.083978453976826e+16,1.0985411419875618e+17,0.5253681047281756,cot,153046396.34273908,118708.8186465201
1.7567399575124083e+25,9.693797995397582e+16,1.1787686347935915e+17,0.5324679026770722,cot,153046396.34273908,126677.89934352781
1.7567399575124083e+25,1.0272185306308163e+17,1.2648552168552906e+17,0.5389170604781254,cot,153046396.34273908,134236.22576913424
1.7567399575124083e+25,1.0962903228591902e+17,1.3572287829716482e+17,0.5482663452841283,cot,153046396.34273908,143262.48105889506
1.7567399575124083e+25,1.1778014258172994e+17,1.4563484775012384e+17,0.5522838035322197,cot,153046396.34273908,153914.2970971596
1.7567399575124083e+25,1.2604180308610867e+17,1.56270697654699e+17,0.5629821340821796,cot,153046396.34273908,164710.5794034443
1.7567399575124083e+25,1.3621372411227024e+17,1.6768329368110032e+17,0.5778791522345348,cot,153046396.34273908,178003.17729432453
1.7567399575124083e+25,1.464962127709321e+17,1.7992936232915478e+17,0.5859216849558958,cot,153046396.34273908,191440.26422270248
1.7567399575124083e+25,1.5734672511606774e+17,1.9306977288832458e+17,0.5974023506545001,cot,153046396.34273908,205619.64067902428
1.7567399575124083e+25,1.6715786426612115e+17,2.0716983998953034e+17,0.6006109991646362,cot,153046396.34273908,218440.77124400914
1.7567399575124083e+25,1.788973125483419e+17,2.222996482526191e+17,0.6102963813941933,cot,153046396.34273908,233781.80319608582
1.7567399575124083e+25,1.9065470909708883e+17,2.3853440064314166e+17,0.6233408152698,cot,153046396.34273908,249146.28982198046
1.7567399575124083e+25,2.023896475001712e+17,2.559547922699533e+17,0.6239220415334662,cot,153046396.34273908,264481.42829437234
1.7567399575124083e+25,2.1810252901523542e+17,2.7464741148160502e+17,0.635407826000214,cot,153046396.34273908,285014.9160347515
1.7567399575124083e+25,2.322245781612354e+17,2.94705170255181e+17,0.6428570231626394,cot,153046396.34273908,303469.51474921504
1.7567399575124083e+25,2.4907262325073536e+17,3.1622776601683795e+17,0.6492609130259916,cot,153046396.34273908,325486.4266035389
1.7858162012195056e+25,9000856271572040.0,1e+16,0.22795746708275863,cot,154307753.15235052,11666.110208584725
1.7858162012195056e+25,9626979377468936.0,1.0730309405261566e+16,0.23496269561984734,cot,154307753.15235052,12477.635349876511
1.7858162012195056e+25,1.0248409189093682e+16,1.151395399326448e+16,0.2439116440236835,cot,154307753.15235052,13283.077460113447
1.7858162012195056e+25,1.1038500000894928e+16,1.2354828882567482e+16,0.25436353503801634,cot,154307753.15235052,14307.122973913618
1.7858162012195056e+25,1.1735374996669578e+16,1.3257113655901108e+16,0.2601622633076145,cot,154307753.15235052,15210.350428838214
1.7858162012195056e+25,1.2574343564274938e+16,1.422529313485372e+16,0.2673810037741446,cot,154307753.15235052,16297.746947115598
1.7858162012195056e+25,1.3470197672178304e+16,1.5264179671752366e+16,0.27572994137832785,cot,154307753.15235052,17458.873448671064
1.7858162012195056e+25,1.4457095285387804e+16,1.637893706954068e+16,0.2816322198529441,cot,154307753.15235052,18738.002452947498
1.7858162012195056e+25,1.5390284549165198e+16,1.7575106248547966e+16,0.2933510988178021,cot,154307753.15235052,19947.51946646534
1.7858162012195056e+25,1.646332061788205e+16,1.8858632787726556e+16,0.3055245096566227,cot,154307753.15235052,21338.293483707916
1.7858162012195056e+25,1.7557411064648754e+16,2.023589647725164e+16,0.31600330444663577,cot,154307753.15235052,22756.356315180146
1.7858162012195056e+25,1.887539382345084e+16,2.1713743029375264e+16,0.32428410530739166,cot,154307753.15235052,24464.608469562594
1.7858162012195056e+25,2.0226329782144356e+16,2.3299518105153816e+16,0.3304300381798734,cot,154307753.15235052,26215.571633882297
1.7858162012195056e+25,2.1603504751315344e+16,2.5001103826179204e+16,0.34149468153860035,cot,154307753.15235052,28000.543472350164
1.7858162012195056e+25,2.2991465120041508e+16,2.6826957952797164e+16,0.35007050517221555,cot,154307753.15235052,29799.49438748119
1.7858162012195056e+25,2.490385632980805e+16,2.8786155923545596e+16,0.3546178661990151,cot,154307753.15235052,32278.16596515416
1.7858162012195056e+25,2.663887107875081e+16,3.0888435964774724e+16,0.3642390908078886,cot,154307753.15235052,34526.93793350724
1.7858162012195056e+25,2.831954161163429e+16,3.314424749466418e+16,0.37029644880242135,cot,154307753.15235052,36705.273757273826
1.7858162012195056e+25,3.0199364262820384e+16,3.5564803062231212e+16,0.37871308618597027,cot,154307753.15235052,39141.732862902965
1.7858162012195056e+25,3.2182895969000404e+16,3.816213407949349e+16,0.39388293398661556,cot,154307753.15235052,41712.6104314742
1.7858162012195056e+25,3.4600764924177892e+16,4.094915062380419e+16,0.40245019873929627,cot,154307753.15235052,44846.43735304215
1.7858162012195056e+25,3.728502981352112e+16,4.3939705607607864e+16,0.4144109125103836,cot,154307753.15235052,48325.543016246265
1.7858162012195056e+25,3.978088236617138e+16,4.7148663634573896e+16,0.417267579638745,cot,154307753.15235052,51560.445348322944
1.7858162012195056e+25,4.284148621846121e+16,5.059197488435822e+16,0.4274151598445429,cot,154307753.15235052,55527.328139063924
1.7858162012195056e+25,4.580027900098048e+16,5.428675439323859e+16,0.43947286825050225,cot,154307753.15235052,59362.25246668083
1.7858162012195056e+25,4.910395673045882e+16,5.825136712468927e+16,0.44208795267528883,cot,154307753.15235052,63644.18602087699
1.7858162012195056e+25,5.230557494733398e+16,6.250551925273976e+16,0.4517210827408999,cot,154307753.15235052,67793.83910242263
1.7858162012195056e+25,5.550971556390572e+16,6.707035611184313e+16,0.46028765949741357,cot,154307753.15235052,71946.76149434966
1.7858162012195056e+25,5.93150468104743e+16,7.196856730011529e+16,0.4650331109873671,cot,154307753.15235052,76878.89376745913
1.7858162012195056e+25,6.355478486585941e+16,7.72244994583627e+16,0.47747652207445185,cot,154307753.15235052,82374.06555082266
1.7858162012195056e+25,6.849775715829792e+16,8.286427728546859e+16,0.48881776204583544,cot,154307753.15235052,88780.70707266277
1.7858162012195056e+25,7.350669384962438e+16,8.89159333916466e+16,0.5012909687720949,cot,154307753.15235052,95272.84578766441
1.7858162012195056e+25,7.881927238501502e+16,9.540954763499963e+16,0.5064980900467966,cot,154307753.15235052,102158.5380835602
1.7858162012195056e+25,8.506479499025338e+16,1.0237739663395878e+17,0.5132534111769318,cot,154307753.15235052,110253.42959438667
1.7858162012195056e+25,9.084089652455664e+16,1.0985411419875618e+17,0.5231680053794714,cot,154307753.15235052,117739.89921928028
1.7858162012195056e+25,9.728270167385557e+16,1.1787686347935915e+17,0.5324670231110671,cot,154307753.15235052,126089.19472478717
1.7858162012195056e+25,1.0308784140885123e+17,1.2648552168552906e+17,0.5382076294371212,cot,154307753.15235052,133613.3010854885
1.7858162012195056e+25,1.0963207948479443e+17,1.3572287829716482e+17,0.5467144065807951,cot,154307753.15235052,142095.36104974963
1.7858162012195056e+25,1.177774432131622e+17,1.4563484775012384e+17,0.552008759403648,cot,154307753.15235052,152652.6578309758
1.7858162012195056e+25,1.2651752094476365e+17,1.56270697654699e+17,0.561094711981229,cot,154307753.15235052,163980.77006519676
1.7858162012195056e+25,1.3675304458836312e+17,1.6768329368110032e+17,0.5776024879108653,cot,154307753.15235052,177247.1464260706
1.7858162012195056e+25,1.470873079168769e+17,1.7992936232915478e+17,0.5848082738706316,cot,154307753.15235052,190641.50039389823
1.7858162012195056e+25,1.5800290436213846e+17,1.9306977288832458e+17,0.5973972618462822,cot,154307753.15235052,204789.3266984967
1.7858162012195056e+25,1.6784811857488278e+17,2.0716983998953034e+17,0.5986520457184604,cot,154307753.15235052,217549.81865255162
1.7858162012195056e+25,1.7965791138849437e+17,2.222996482526191e+17,0.6097690973133328,cot,154307753.15235052,232856.62284398018
1.7858162012195056e+25,1.9075740713399434e+17,2.3853440064314166e+17,0.6230423700325012,cot,154307753.15235052,247242.80308281918
1.7858162012195056e+25,2.0249465756172538e+17,2.559547922699533e+17,0.6234402726733443,cot,154307753.15235052,262455.5842787746
1.7858162012195056e+25,2.1741513260635946e+17,2.7464741148160502e+17,0.6332964158936303,cot,154307753.15235052,281794.1784061907
1.7858162012195056e+25,2.3236148057134618e+17,2.94705170255181e+17,0.6428513561494116,cot,154307753.15235052,301166.30671426083
1.7858162012195056e+25,2.5021151855994925e+17,3.1622776601683795e+17,0.6485462191515787,cot,154307753.15235052,324301.9400495209
1.8153736931298293e+25,9011352717843226.0,1e+16,0.22685830237496452,cot,155579505.63960662,11584.241357235887
1.8153736931298293e+25,9638559358829324.0,1.0730309405261566e+16,0.2342334331313675,cot,155579505.63960662,12390.525756209357
1.8153736931298293e+25,1.0260938323530322e+16,1.151395399326448e+16,0.24264209223361308,cot,155579505.63960662,13190.604098330732
1.8153736931298293e+25,1.102565592234391e+16,1.2354828882567482e+16,0.25331345038744585,cot,155579505.63960662,14173.661083464782
1.8153736931298293e+25,1.1751212732324484e+16,1.3257113655901108e+16,0.25966280158017424,cot,155579505.63960662,15106.376233828218
1.8153736931298293e+25,1.2559369514419428e+16,1.422529313485372e+16,0.26628770577759814,cot,155579505.63960662,16145.274999796797
1.8153736931298293e+25,1.3453857892966732e+16,1.5264179671752366e+16,0.27491385234202265,cot,155579505.63960662,17295.154445511645
1.8153736931298293e+25,1.4478948036380248e+16,1.637893706954068e+16,0.2808142533499809,cot,155579505.63960662,18612.924596791203
1.8153736931298293e+25,1.5414603729115416e+16,1.7575106248547966e+16,0.29164073225610415,cot,155579505.63960662,19815.725298449906
1.8153736931298293e+25,1.6491014621118302e+16,1.8858632787726556e+16,0.3045250737371307,cot,155579505.63960662,21199.469111720977
1.8153736931298293e+25,1.7588006967662618e+16,2.023589647725164e+16,0.31457655767125164,cot,155579505.63960662,22609.6707215467
1.8153736931298293e+25,1.8802259290472004e+16,2.1713743029375264e+16,0.3238369292046707,cot,155579505.63960662,24170.611949399874
1.8153736931298293e+25,2.0264594882329532e+16,2.3299518105153816e+16,0.3292728613628703,cot,155579505.63960662,26050.468278606844
1.8153736931298293e+25,2.1645394346868624e+16,2.5001103826179204e+16,0.3401579980194697,cot,155579505.63960662,27825.508582099843
1.8153736931298293e+25,2.3037382412204764e+16,2.6826957952797164e+16,0.3496350145179705,cot,155579505.63960662,29614.932014978745
1.8153736931298293e+25,2.4807140140423244e+16,2.8786155923545596e+16,0.3535735902188629,cot,155579505.63960662,31889.984530337744
1.8153736931298293e+25,2.6615346186469612e+16,3.0888435964774724e+16,0.36328766785122907,cot,155579505.63960662,34214.46298733323
1.8153736931298293e+25,2.820686739557227e+16,3.314424749466418e+16,0.36995043806712335,cot,155579505.63960662,36260.38954116784
1.8153736931298293e+25,3.0265537377289496e+16,3.5564803062231212e+16,0.3773136385145521,cot,155579505.63960662,38906.843485411686
1.8153736931298293e+25,3.225819948168517e+16,3.816213407949349e+16,0.3924122022063443,cot,155579505.63960662,41468.44322337664
1.8153736931298293e+25,3.457318769259614e+16,4.094915062380419e+16,0.4011066294254773,cot,155579505.63960662,44444.39844497703
